timestamp,open,high,low,close,volume,log_close,log_return,log_volume,rsi_14,sma_8,ema_8,sma_20,ema_20,sma_100,ema_100,volatility_7,volatility_30,buying_pressure,candle_range,candle_body,upper_wick,lower_wick,log_ret_lag_1,log_ret_lag_2,log_ret_lag_3,log_ret_lag_4,log_ret_lag_5,log_ret_lag_6,log_ret_lag_7,sin_day,cos_day,sin_month,cos_month,sp500,log_ret_sp500,vol_7d_sp500,dxy,log_ret_dxy,vol_7d_dxy,vix,log_ret_vix,vol_7d_vix,gold,log_ret_gold,vol_7d_gold,fgi,fgi_norm
2018-02-11 00:00:00+00:00,8547.49,8551.427378,7853.157577,8075.85073,0.0,8.996633496101932,-0.056759455478111676,0.0,37.459445380034296,7992.251296125,8385.41727254525,9491.34205875,9403.490998527219,11739.079569100002,10740.980486575789,0.08885591306618072,0.0716126085214196,0.3189213577346159,0.08646393108853317,-0.05517868637459648,0.0004875496256232234,0.027575194297827267,-0.01735090024297037,0.05309574732397415,0.08508435961725702,-0.01678313416018007,0.10987009296980332,-0.1713537263555196,-0.11893517706812418,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,2619.550048828125,0.0,0.0236543873229715,90.44000244140624,0.0,0.0028675159819729,29.059999465942383,0.0,0.3319296387147504,1313.0999755859375,0.0,0.0047973508884064,31.0,0.31
2018-02-12 00:00:00+00:00,8075.85073,8973.969308,8073.874104,8877.655367,0.0,9.091292765875025,0.0946592697730928,0.0,43.469307879429046,8078.043036375,8494.803515757416,9392.9507342,9353.411414572245,11753.82759675,10704.082959455476,0.06075234158068164,0.07400867810892227,0.8929958291389802,0.101388842750737,0.09928423194122105,0.010849029053100924,0.00022265180594272435,-0.056759455478111676,-0.01735090024297037,0.05309574732397415,0.08508435961725702,-0.01678313416018007,0.10987009296980332,-0.1713537263555196,0.0,1.0,0.8660254037844386,0.5000000000000001,2656.0,0.0138186656781862,0.0191381110904015,90.20999908447266,-0.0025463988848285,0.0031625088809064,25.61000061035156,-0.1263797157203978,0.1322392965542342,1324.199951171875,0.0084177313447984,0.0062851437040864,42.0,0.42
2018-02-13 00:00:00+00:00,8877.655367,8924.648686,8379.67,8517.970231,0.0,9.049933355642583,-0.04135941023244172,0.0,41.54082182588107,8280.116715625,8499.951674700213,9249.20252485,9273.845587565365,11765.1751808,10660.793598495962,0.05743128923517114,0.07403151391757441,0.2537718163164993,0.06397987680405647,-0.040515780477018835,0.005516962107824144,0.016236289544271275,0.0946592697730928,-0.056759455478111676,-0.01735090024297037,0.05309574732397415,0.08508435961725702,-0.01678313416018007,0.10987009296980332,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,2662.93994140625,0.0026095219802775,0.0177286194776069,89.69999694824219,-0.0056695404767783,0.0040710572491558,24.969999313354492,-0.0253078472511192,0.1103646190684956,1328.0999755859375,0.0029408644064392,0.0061193169762911,35.0,0.35
2018-02-14 00:00:00+00:00,8517.970231,9513.58738,8517.882507,9490.720299,0.0,9.158069789566643,0.10813643392405936,0.0,48.23003601335912,8503.599338125,8720.122480100164,9166.4006876,9294.50032198771,11790.466725199998,10637.623830189112,0.06400999005417038,0.07729267555091689,0.9770342783086888,0.10491351990479733,0.11419974966099423,0.0024094146997894078,9.243134054673784e-06,-0.04135941023244172,0.0946592697730928,-0.056759455478111676,-0.01735090024297037,0.05309574732397415,0.08508435961725702,-0.01678313416018007,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,2698.6298828125,0.013313439808897,0.0184972197620514,89.12000274658203,-0.0064869280450315,0.0032440386372504,19.260000228881836,-0.259644658539091,0.1415445607218131,1355.5,0.0204210589152143,0.0078134239881793,55.0,0.55
2018-02-15 00:00:00+00:00,9490.720299,10243.727439,9357.067365,10031.23,0.0,9.213458505540968,0.05538871597432582,0.0,51.54763781363013,8810.670588125,9011.479706744572,9113.0175462,9364.665053226976,11819.50749077,10625.616031571506,0.06129185063915708,0.07193099798868863,0.7603394522532647,0.08838996553762594,0.05695138872198672,0.021183587556062485,0.013323683536316059,0.10813643392405936,-0.04135941023244172,0.0946592697730928,-0.056759455478111676,-0.01735090024297037,0.05309574732397415,0.08508435961725702,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,2731.199951171875,0.0119968617767752,0.0068515890937539,88.58999633789062,-0.0059648639116805,0.0035029733373988,19.1299991607666,-0.0067726786716266,0.099411749477832,1352.0999755859375,-0.0025114686304111,0.0082843410585219,71.0,0.71
2018-02-16 00:00:00+00:00,10031.23,10303.21531,9727.976364,10183.787101,0.0,9.228552234775206,0.015093729234237685,0.0,52.47339439983838,9052.724309375,9271.992461023556,9050.800528349999,9442.676676824407,11846.68598697,10616.866943837416,0.06050412705744951,0.071958085345808,0.7923850430669557,0.056485759206760494,0.015208214845038977,0.011727288465041891,0.02977808088409678,0.05538871597432582,0.10813643392405936,-0.04135941023244172,0.0946592697730928,-0.056759455478111676,-0.01735090024297037,0.05309574732397415,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,2732.219970703125,0.0003733996499216,0.0066549789662916,89.0999984741211,0.0057403742650871,0.0044235597668071,19.459999084472656,0.0171032901290868,0.1011552471867982,1353.199951171875,0.0008132005147932,0.0078975241647429,67.0,0.67
2018-02-17 00:00:00+00:00,10183.787101,11136.17822,10058.91451,11107.000128,0.0,9.315330830691384,0.08677859591617754,0.0,57.73606260415232,9353.962982000001,9679.771942573876,9021.75480645,9601.183672174464,11886.20893311,10626.572551444597,0.061656561986613484,0.07371906346306305,0.9729146245908533,0.09698961894168795,0.09065517747413873,0.0026270002398257023,0.011242692856841154,0.015093729234237685,0.05538871597432582,0.10813643392405936,-0.04135941023244172,0.0946592697730928,-0.056759455478111676,-0.01735090024297037,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,2732.219970703125,0.0,0.0066549789662916,89.0999984741211,0.0,0.0044235597668071,19.459999084472656,0.0,0.1011552471867982,1353.199951171875,0.0,0.0078975241647429,74.0,0.74
2018-02-18 00:00:00+00:00,11107.000128,11295.906374,10166.056536,10380.313698,0.0,9.247666377650505,-0.06766445304087831,0.0,52.78175645156294,9583.06594425,9835.447888224126,8982.948989,9675.386531776896,11924.23120405,10621.6961385051,0.06410560356182374,0.07455887570144777,0.18963330771394055,0.1088454425243132,-0.06542598556095018,0.018198510324056727,0.020640721295473115,0.08677859591617754,0.015093729234237685,0.05538871597432582,0.10813643392405936,-0.04135941023244172,0.0946592697730928,-0.056759455478111676,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,2732.219970703125,0.0,0.0066549789662916,89.0999984741211,0.0,0.0044235597668071,19.459999084472656,0.0,0.1011552471867982,1353.199951171875,0.0,0.0078975241647429,63.0,0.63
2018-02-19 00:00:00+00:00,10380.313698,11258.696083,10315.32,11145.484019,0.0,9.318789674127732,0.07112329647722682,0.0,56.968865071791576,9966.770105375,10126.567028396543,9041.02815155,9815.395816274335,11972.17534424,10632.068175742623,0.0614977314965698,0.07335484651850395,0.8799926497606564,0.08464200221289654,0.07371360281216037,0.01015766240452237,0.005831393045757704,-0.06766445304087831,0.08677859591617754,0.015093729234237685,0.05538871597432582,0.10813643392405936,-0.04135941023244172,0.0946592697730928,0.0,1.0,0.8660254037844386,0.5000000000000001,2732.219970703125,0.0,0.0059688543811045,89.0999984741211,0.0,0.0044880790113364,19.459999084472656,0.0,0.0979968911075223,1353.199951171875,0.0,0.0078058978711698,67.0,0.67
2018-02-20 00:00:00+00:00,11145.484019,11774.536208,11070.333562,11231.894122,0.0,9.326512699761048,0.007723025633316283,0.0,57.427978255943884,10261.04994975,10372.195271419532,9097.5187143,9950.300416819637,12025.69232178,10643.94591725267,0.05514703866910714,0.07101998302389328,0.2294233924250264,0.0626966955306917,0.007752925117715354,0.048312606948201414,0.006690808886170138,0.07112329647722682,-0.06766445304087831,0.08677859591617754,0.015093729234237685,0.05538871597432582,0.10813643392405936,-0.04135941023244172,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,2716.260009765625,-0.0058585171068373,0.007065004681766,89.72000122070312,0.0069344059064055,0.0051428042858017,20.600000381469727,0.0569300646022512,0.1046481419757768,1328.800048828125,-0.0181958057779877,0.0112178138955529,74.0,0.74
2018-02-21 00:00:00+00:00,11231.894122,11274.401425,10251.265181,10454.570087,0.0,9.254794490692067,-0.07171820906898141,0.0,52.04819370998392,10503.12493175,10390.50078599297,9169.73667305,9998.326099693957,12064.873009339999,10640.195900812023,0.058955042678086204,0.07120603901173096,0.19870755942060003,0.09786497536347707,-0.0692068520729241,0.004065906359254036,0.019446510407233678,0.007723025633316283,0.07112329647722682,-0.06766445304087831,0.08677859591617754,0.015093729234237685,0.05538871597432582,0.10813643392405936,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,2701.330078125,-0.0055116644833109,0.0058966361583406,90.08000183105467,0.0040044614606594,0.0044017704106874,20.020000457763672,-0.0285592975610905,0.0263978739220123,1330.0,0.0009026261706847,0.0069203304268395,54.0,0.54
2018-02-22 00:00:00+00:00,10454.570087,10923.32,9728.660395,9830.052879,0.0,9.193199592475676,-0.061594898216391414,0.0,48.145835934789986,10545.541504249999,10265.9568066612,9220.727415,9982.300078675486,12097.11400537,10624.153464736537,0.06133490391149942,0.07201204083012064,0.08487144252274276,0.12153135081828066,-0.05973628784377954,0.04768539078781487,0.010314541055684993,-0.07171820906898141,0.007723025633316283,0.07112329647722682,-0.06766445304087831,0.08677859591617754,0.015093729234237685,0.05538871597432582,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,2703.9599609375,0.0009730774855778,0.0029278391801407,89.75,-0.0036701573499754,0.0037940092687905,18.719999313354492,-0.0671393623827286,0.0382749421574128,1330.5999755859375,0.000451007743827,0.0070245141712005,44.0,0.44
2018-02-23 00:00:00+00:00,9830.052879,10393.040585,9598.785254,10158.121754,0.0,9.22602883731023,0.03282924483455396,0.0,50.255772579978185,10561.4029735,10241.993461625378,9267.3405027,9999.045000134964,12125.75522291,10614.925114028883,0.06238298074699305,0.07167244148032673,0.7042275678474473,0.07818919188355303,0.03337407021490744,0.023126207451441113,0.0227667703341844,-0.061594898216391414,-0.07171820906898141,0.007723025633316283,0.07112329647722682,-0.06766445304087831,0.08677859591617754,0.015093729234237685,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,2747.300048828125,0.015901278245121,0.007236138556638,89.87999725341797,0.0014473893904171,0.0033870777765995,16.489999771118164,-0.1268383116781951,0.0587854394651557,1328.199951171875,-0.0018053446156436,0.006900350996463,39.0,0.39
2018-02-24 00:00:00+00:00,10158.121754,10515.664695,9377.077023,9689.099311,0.0,9.178756750203462,-0.04727208710676756,0.0,47.293015385674735,10499.56699975,10119.128094819738,9342.229395999999,9969.52636307449,12144.24909612,10596.59192981049,0.05248380599658604,0.07202999442916383,0.27404326928282446,0.11751223054421221,-0.046172161976234555,0.036901566340029404,0.0322034358390529,0.03282924483455396,-0.061594898216391414,-0.07171820906898141,0.007723025633316283,0.07112329647722682,-0.06766445304087831,0.08677859591617754,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,2747.300048828125,0.0,0.007236138556638,89.87999725341797,0.0,0.0033870777765995,16.489999771118164,0.0,0.0587854394651557,1328.199951171875,0.0,0.006900350996463,31.0,0.31
2018-02-25 00:00:00+00:00,9689.099311,9856.2,9303.579158,9587.23521,0.0,9.168187827041187,-0.010568923162274757,0.0,46.6497770848795,10309.596384999999,10000.929675970907,9476.52211665,9933.1176818293,12163.31727479,10576.604668032063,0.04866401924337562,0.07203770711713134,0.5132923524444273,0.057641314716424925,-0.010513268336960202,0.01742949717408683,0.029586846028783333,-0.04727208710676756,0.03282924483455396,-0.061594898216391414,-0.07171820906898141,0.007723025633316283,0.07112329647722682,-0.06766445304087831,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,2747.300048828125,0.0,0.007236138556638,89.87999725341797,0.0,0.0033870777765995,16.489999771118164,0.0,0.0587854394651557,1328.199951171875,0.0,0.006900350996463,33.0,0.33
2018-02-26 00:00:00+00:00,9587.23521,10450.821633,9401.25561,10299.835238,0.0,9.239883177779106,0.07169535073791877,0.0,51.608329069666915,10299.5365775,10067.353134199595,9606.3709126,9968.043163369368,12188.543585880001,10571.12408525915,0.04880273842841951,0.07310335301402772,0.8561439759945431,0.10190124392745159,0.07432800097119958,0.014659107792613401,0.01805656068301474,-0.010568923162274757,-0.04727208710676756,0.03282924483455396,-0.061594898216391414,-0.07171820906898141,0.007723025633316283,0.07112329647722682,0.0,1.0,0.8660254037844386,0.5000000000000001,2779.60009765625,0.0116884386206273,0.0082954930850133,89.81999969482422,-0.0006677524968507,0.0034370259187735,15.800000190734863,-0.0427441705867209,0.0581347974758784,1330.699951171875,0.0018804775121498,0.007056191282702,37.0,0.37
2018-02-27 00:00:00+00:00,10299.835238,10846.579805,10143.99,10552.235218,0.0,9.264092985467883,0.02420980768877712,0.0,53.26519449862327,10225.380477375,10175.104708377463,9755.2496735,10023.68050190562,12213.715359419999,10570.750048283722,0.050044665499903086,0.07312450033951229,0.5810577026519766,0.06658208336765675,0.024505244420687515,0.027894050968263737,0.014768931395137887,0.07169535073791877,-0.010568923162274757,-0.04727208710676756,0.03282924483455396,-0.061594898216391414,-0.07171820906898141,0.007723025633316283,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,2744.280029296875,-0.0127883114414675,0.0097407219974368,90.36000061035156,0.0059940340925131,0.0031821749637459,18.59000015258789,0.1626138578366678,0.0896063797488745,1315.5,-0.0114882613757851,0.0045705133166893,44.0,0.44
2018-02-28 00:00:00+00:00,10552.235218,11040.441318,10264.470345,10308.764561,0.0,9.240749740635957,-0.023343244831925958,0.0,51.435731893008466,10109.98928225,10204.806897849137,9858.320035,10050.831364676513,12234.38261966,10565.56221685236,0.04385220153729559,0.07278619546402204,0.05708231047451856,0.07527293580218565,-0.02307289896122555,0.04735835192579479,0.004296753091788865,0.02420980768877712,0.07169535073791877,-0.010568923162274757,-0.04727208710676756,0.03282924483455396,-0.061594898216391414,-0.07171820906898141,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,2713.830078125,-0.011157806083656,0.0106098213788458,90.61000061035156,0.0027628906155299,0.0030181812438572,19.850000381469727,0.0655802164094021,0.0941243485797404,1315.5,0.0,0.0045057768870041,41.0,0.41
2018-03-01 00:00:00+00:00,10308.764561,11071.936348,10223.43,10899.425926,0.0,9.296465399490813,0.05571565885485619,0.0,55.43474676101189,10165.596262125,10359.166681882662,9968.436793949999,10131.649894326369,12262.392619060001,10572.17337940974,0.0401358188025905,0.07063057476266693,0.7966892971318117,0.07784871916748683,0.05729700794938932,0.01582747781132995,0.00782927115422094,-0.023343244831925958,0.02420980768877712,0.07169535073791877,-0.010568923162274757,-0.04727208710676756,0.03282924483455396,-0.061594898216391414,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,2677.669921875,-0.0134139658548764,0.0118589285744834,90.31999969482422,-0.0032056725074198,0.0029055532534057,22.469999313354492,0.1239770292880971,0.0993870371846196,1302.9000244140625,-0.0096242535332142,0.0052942953364797,38.0,0.38
2018-03-02 00:00:00+00:00,10899.425926,11150.77603,10777.536909,11022.347339,0.0,9.307680067192884,0.011214667702070358,0.0,56.24228750532511,10314.633069625,10506.54016124207,10092.1796609,10216.478222390524,12290.19558186,10581.08771524321,0.03945192976339261,0.07062833622032268,0.655907744461758,0.03386203587319201,0.011277787824290593,0.0116516643007235,0.01105835383799998,0.05571565885485619,-0.023343244831925958,0.02420980768877712,0.07169535073791877,-0.010568923162274757,-0.04727208710676756,0.03282924483455396,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,2691.25,0.0050587854851985,0.009742384780553,89.94000244140625,-0.0042161079751845,0.0034640096008878,19.59000015258789,-0.137161815893395,0.1020746775890436,1321.0999755859375,0.0138721364570732,0.0083314133874764,47.0,0.47
2018-03-03 00:00:00+00:00,11022.347339,11495.89296,11020.062762,11436.249787,0.0,9.344543395368758,0.036863328175874344,0.0,58.940270940178756,10474.399073749999,10713.142300299389,10260.19961375,10332.646942829522,12324.26267207,10598.021617654234,0.031725151993113175,0.067400460934362,0.8746545022768845,0.04160718827083447,0.03755120713130711,0.005215273722667122,0.00019976627325832944,0.011214667702070358,0.05571565885485619,-0.023343244831925958,0.02420980768877712,0.07169535073791877,-0.010568923162274757,-0.04727208710676756,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,2691.25,0.0,0.009742384780553,89.94000244140625,0.0,0.0034640096008878,19.59000015258789,0.0,0.1020746775890436,1321.0999755859375,0.0,0.0083314133874764,56.0,0.56
2018-03-04 00:00:00+00:00,11436.249787,11498.726608,11058.4,11469.612126,0.0,9.347456393161044,0.002912997792286376,0.0,59.15885863909059,10696.963175625,10881.246706010636,10389.7974517,10440.92934122671,12356.81392029,10615.280835641279,0.029946637926556476,0.06717264453875935,0.9338798031483012,0.03839071480035865,0.0029172446930919188,0.002538401619877138,0.03294355404952785,0.036863328175874344,0.011214667702070358,0.05571565885485619,-0.023343244831925958,0.02420980768877712,0.07169535073791877,-0.010568923162274757,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,2691.25,0.0,0.009742384780553,89.94000244140625,0.0,0.0034640096008878,19.59000015258789,0.0,0.1020746775890436,1321.0999755859375,0.0,0.0083314133874764,44.0,0.44
2018-03-05 00:00:00+00:00,11469.612126,11651.927663,11403.675997,11417.39,0.0,9.342892910679483,-0.004563482481561465,0.0,58.632681306707894,10925.732524375,11000.389660230494,10534.768440150001,10533.925594443213,12383.0499055,10631.16418543056,0.0245920524506565,0.06684964557755838,0.0552423402467685,0.02174329387014021,-0.004553085616698436,0.015968232406881118,0.0012011504380597614,0.002912997792286376,0.036863328175874344,0.011214667702070358,0.05571565885485619,-0.023343244831925958,0.02420980768877712,0.07169535073791877,0.0,1.0,1.0,6.123233995736766e-17,2720.93994140625,0.0109716176105265,0.0095650938393952,90.08000183105467,0.00155537623097,0.00348423880326,18.729999542236328,-0.0448927477296549,0.1023139156347268,1318.0999755859375,-0.0022734172079491,0.0082591431305051,55.0,0.55
2018-03-06 00:00:00+00:00,11417.39,11418.003574,10568.402495,10710.954232,0.0,9.279022256765117,-0.06387065391436586,0.0,51.90693407881631,10977.122398625,10936.070676179274,10595.7801368,10550.785464686716,12396.86054887,10632.744186352727,0.036274245818583656,0.06406160685669911,0.1677866713255431,0.07932076457405966,-0.06187366534733415,5.7284718682465274e-05,0.01330896705487853,-0.004563482481561465,0.002912997792286376,0.036863328175874344,0.011214667702070358,0.05571565885485619,-0.023343244831925958,0.02420980768877712,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,2728.1201171875,0.0026353829319968,0.0086829441102892,89.62000274658203,-0.0051196447133907,0.0030181500084766,18.36000061035156,-0.0199520735799719,0.0825386124828872,1333.5999755859375,0.0116907469334413,0.00816728793445,59.0,0.59
